,met_id,cluster,distance,polarity,target_group,target_ppto,target_word,source_image_schema_group,source_word,llm_expl,sentence
3322,287822c0-4282-11ed-8363-cb83fa110de1_389_69_71,4,0.8627791939648632,left,Influence,thing,thoughts,other,share,"The verb 'share' is used metaphorically to describe the abstract action of conveying thoughts, which is not a physical action. While 'share' can have literal uses (e.g., sharing physical objects), here it is applied to intangible 'thoughts,' transcending its original meaning to signify the transmission of ideas.",'that is something that the republican party has leaned into and has become the mega republican party so here at the midas touch network we're going to call it out at each and every turn we're going to condemn it we're going to do that together and it's just so vital that we do that together and it's an honor to be able to share these thoughts with you and to break it down for you in this way I'm Ben Mycelis from the Midas Touch Network.'
4168,553aff2e-8dfc-11ed-826a-131940f84f69_16_17_19,4,0.8648019372839665,right,Influence,thing,job,other,do,"The verb 'do' is used metaphorically here to describe the action of fulfilling the responsibilities associated with the abstract noun 'job'. While 'do' can have literal meanings involving physical actions, in this context, it is applied to an abstract concept (a job as a role or task), transcending its original meaning to signify performing duties or obligations.","'Keep you all informed because if I don't do that, I'll have failed to do my job.'"
628,f74de610-99d5-11ee-996f-3fece011ee96_784_3_0,4,0.8712733922837577,right,Influence,thing,I,other,see,"The verb 'see' is used metaphorically to convey the speaker's lack of perception or understanding of the situation ('it happening'), rather than referring to a physical act of sight. The metaphorical aspect lies in using 'see' to represent cognitive comprehension, not literal visual observation.",'I don't see it happening.'
3258,8ab20af6-746b-42e5-b500-b22f002135ae_187_9_8,4,0.8730010496508012,right,Influence,thing,that,other,works,"The verb 'works' is used metaphorically to describe the function or effectiveness of 'that money' rather than a physical action. It transcends its literal meaning of operating machinery or mechanisms to convey that the money performs its role efficiently, implying a conceptual equivalence between the money's function and the action of 'working'.","'And it's the hammer of that money that works the quickest, the fastest, and the most efficient way to get a return on investment to guarantee that you're not going to have that stuff.'"
3135,e8ec7bcb-06ae-47c3-adfd-09176416ff2a_70_4_3,4,0.8750616841394113,left,Influence,thing,that,other,tell,"The verb 'tell' is used metaphorically here. In its literal sense, 'tell' requires an object (e.g., 'tell someone something') and describes the act of communicating information. However, in the sentence, 'that' is the subject, and 'tell' is applied to it as if 'that' itself is actively conveying meaning. This transcends the physical action of speaking, instead attributing the abstract function of 'conveying insight' to 'that,' which is a metaphorical extension of the verb's original meaning.",'So what does that tell you?'
2991,6719607c-9932-11ee-9017-eb3e8a6583cb_23_19_24,4,0.8803458725322015,right,Influence,thing,gate,other,do,"The verb 'do' is used metaphorically to characterize the target noun 'gate' by implying the action of achieving a financial goal (a $12.2 million fundraising target), rather than describing a physical action related to opening or constructing a gate.","'We get into New York, and tonight, as we sit here tonight, we're going to do a $12.2 million gate.'"
2587,2b0054b4-ecea-44a4-855f-b3b6000e929c_274_8_10,4,0.8803605460582581,right,Influence,thing,rip,other,gives,"The verb 'gives' is used metaphorically to characterize 'rip' as a metaphorical entity representing indifference. The phrase 'gives a rip' extends the source verb's literal meaning (transferring something) to convey an emotional state of carelessness, personifying 'rip' as an abstract concept rather than a physical object.",'Is that big news in Canada or nobody gives a rip?'
5104,a72ab36e-bf5c-48fa-9c9b-af91a0ba2cf6_19_8_13,4,0.8804156371827878,left,Supreme Court,organization,Court,spatial motion,told,"The verb 'told' is used metaphorically to attribute the action of conveying information to the US Supreme Court, which is an abstract entity (a legal institution). The verb transcends its literal meaning of verbal communication by implying the Court's authoritative decision-making process, rather than describing a physical act of speaking.","'Every citizen of this country has just been told by the US Supreme Court that we will now be forced to follow the edicts and the orders of the Catholic Church, which has told a lie for decades that a fertilized egg is an actual human being.'"
364,cf6660da-d345-48f8-a598-24311470f88d_395_17_15,4,0.8804511330699129,left,Influence,thing,world,other,know,"The verb 'know' is used metaphorically to personify the 'world' as a subject capable of awareness, attributing a human action to a non-human entity. This transcends its literal meaning of direct cognitive engagement, instead implying a collective or abstract understanding.","'And I pray the song I sing will some simple pleasure bring, all the world shall know his name.'"
3757,f74de610-99d5-11ee-996f-3fece011ee96_450_4_5,4,0.8817841750207376,right,Influence,thing,it,other,owns,"'Owns' is used metaphorically here to imply control or dominance over an abstract concept (likely a situation, idea, or reputation) rather than literal possession. The verb transcends its physical action meaning to characterize 'it' as something that can be 'owned' in a figurative sense, suggesting mastery or ownership of an intangible entity.","'Yeah, Alex Pratt owns it.'"
6931,10672768-1932-4440-9494-b3cd0026c419_129_12_13,4,0.8817980329724463,right,Influence,thing,this,other,playing,"The verb 'playing' is used metaphorically to characterize the abstract action of 'this' (likely referring to a role, situation, or concept). It transcends its literal physical action (e.g., playing an instrument) to imply participation or engagement in an abstract context, such as performing a role or interacting with an intangible entity.","'Thank you so much for having me, Sean, especially for playing this.'"
1919,2b0054b4-ecea-44a4-855f-b3b6000e929c_234_102_104,4,0.8854290929295602,right,Influence,thing,cultures,other,valuing,"The verb 'valuing' is used metaphorically to characterize 'cultures' by conveying the abstract concept of prioritizing or assigning importance to external cultures over one's own. This transcends a literal physical action, as it represents a cognitive or ideological stance rather than a tangible process.","'I fear that unchecked immigration and the rise of virulent anti-Semitism and this cowardly appeasement that we keep talking about um has forever changed europe and it's i i don't know how they ever remove people that have no desire to be part of of western civilization people that want sharia courts uh people that want you know to be separate and apart not assimilate am i wrong yeah no and i'll tell you what john i i i feel that we in the west in the United States and our European brothers and sisters, we have started valuing external cultures over our own.'"
